Barcode,area_mean,major_axis_length_mean,minor_axis_length_mean,perimeter_mean,circularity_mean,eccentricity_mean,solidity_mean,int_gray_mean_mean,int_gray_sd_mean,int_s_mean_mean,int_s_sd_mean,int_a_mean_mean,int_a_sd_mean,int_b_mean_mean,int_b_sd_mean,area_sd,major_axis_length_sd,minor_axis_length_sd,perimeter_sd,circularity_sd,eccentricity_sd,solidity_sd,int_gray_mean_sd,int_gray_sd_sd,int_s_mean_sd,int_s_sd_sd,int_a_mean_sd,int_a_sd_sd,int_b_mean_sd,int_b_sd_sd
TCGA-AH-6897-01Z-00-DX1,651.2114112979407,36.52216955311599,22.207752133556227,98.69383191831729,0.8086598220487039,0.7410255968575479,0.9457711163482664,95.86632838055984,19.33889405211275,121.93053864287496,16.52975502198962,161.98578161600372,3.7410375555066153,106.923916579554,4.68778685922162,332.3069994453016,11.26046094036663,5.710875423060743,27.24927374625953,0.1088110391214392,0.1469577226878636,0.0418233125362303,10.023049332228949,4.994831040901159,9.410099300741846,3.8413075440417392,1.920932682648261,0.8810677352114789,1.9154907549593536,1.374790433324114
TCGA-AH-6903-01Z-00-DX1,455.0844656628718,29.402793765799995,18.756086734963137,79.90465124626314,0.8434416938404391,0.7164789355357932,0.9434487489649048,94.5060669525254,15.202978895788196,118.64150356917324,13.89372630337572,160.55349945565752,3.0229732637028808,106.13829751921608,3.836064693061826,276.39710606274355,10.295099609664817,5.480533606534394,25.614752463204347,0.1032799536098202,0.1462163161873592,0.0413136600685842,14.77108384003798,4.631011012537213,11.538817876018747,4.577794076964992,2.710012677653667,0.9750470906374582,2.449011402421999,1.1957816087851216
TCGA-AM-5820-01Z-00-DX1,715.1770106500184,41.25594349443006,21.656262696069067,106.6946747218972,0.7548888586838896,0.8143276874044907,0.9436018462552092,47.21346977847594,20.109245990206965,162.7771208267536,23.93602425358379,152.59320892653233,4.4987490281522735,101.30142695279284,3.757992212152898,384.4794732483471,11.834675644605632,6.285784471286868,28.37392070156017,0.1084933411727254,0.1265422200366723,0.0489348854134483,9.786913219364584,7.526231614719526,11.329542589896912,6.084454261521563,2.1497529383454745,0.8852201647124246,1.3489093264505758,1.335146573906597
TCGA-AM-5821-01Z-00-DX1,769.0946180555555,39.67225360009849,24.336471993977657,107.8301880994422,0.7951717630276033,0.7494025720524058,0.9476512141363954,61.00468856496303,28.60980188238526,147.10934212939793,28.48761199747969,153.00822705397863,5.261987041190314,102.05145546752188,5.196307834692594,388.2236964173485,9.713709784277782,6.97876757044005,25.615467045891485,0.108507346074916,0.1454307820168822,0.0469038648332918,15.965084982125038,9.3534465922878,15.820955519640048,7.214399788499657,2.650236819873822,1.111014096154526,1.876364332073596,1.5553374255182872
TCGA-AU-3779-01Z-00-DX1,770.1248884924175,38.77078119682379,24.781983239173364,107.24923313806126,0.8018034704212436,0.7233012536100641,0.941220917451431,105.59392544631548,26.02268098009456,119.38272115113917,18.43883836073168,161.60184593701996,4.744035777627294,115.40982964087404,6.25418305060552,387.6371349984647,10.693067026402645,6.998012220235618,27.82010246854559,0.1002138642042233,0.1501210110980162,0.0452550645783567,19.45423078403744,7.103067900556943,16.64904655705222,5.223861507072666,2.43168277879269,1.0527591625555162,1.5703746326012828,0.8875791180803012
TCGA-AU-6004-01Z-00-DX1,666.4588477366256,38.40431684620295,21.648341699672034,102.36241034340412,0.7669399033732031,0.7827326903039497,0.9379432986743528,75.80393775218303,21.33676923178577,131.05042719169725,20.847852481894098,156.273971828778,4.252372618257685,105.2281701026074,4.9420125791594645,353.79128491103404,11.32065195366402,6.416701706320455,29.01460928911463,0.1219951929229613,0.1364527318141458,0.0519121827339359,18.198426729211,7.132147292450385,19.38177823941417,5.168591962305912,2.2919117715373285,0.8112032539595779,1.950616171346564,1.4456149081721523
TCGA-AY-4070-01Z-00-DX1,1163.0841054882394,46.326912151468,30.88983494718134,129.55249858444057,0.8217548778519599,0.7015491353430694,0.955642672702348,85.99035911359978,24.04614461333261,122.62774121493544,19.12892082453484,158.21767274073397,4.544889441554233,111.86956763893951,4.542475293784908,589.4687845725297,11.986346774791208,9.369920548858218,33.27814488493048,0.0996940373575595,0.1570863222717075,0.0403462183384052,14.313357827280573,5.859586587984377,13.411200332403372,4.310105371655283,2.092778670920459,0.9302832038861326,1.5990806597269691,1.1966914990636075
TCGA-AY-4071-01Z-00-DX1,599.1507255936675,33.472157457983435,22.08392902600319,92.32014287656824,0.8406954520966248,0.7045177853795564,0.9480665210252216,66.7639017584169,24.268457986571303,138.57611121600178,27.043586667312766,153.86713471804023,4.274745028071803,101.97353058216528,4.850137762867301,305.3643329248424,9.73458606097213,5.849244610621791,24.624559500475435,0.0894324659089036,0.1459769976237556,0.0379246567710921,11.63844497389868,7.817101322867012,11.95968782815976,6.4671377611481855,1.9633436052892923,1.0228543859253727,1.42394393997597,1.8053680619368035
TCGA-AY-5543-01Z-00-DX1,1207.7006280530356,49.56760203676791,30.93273891822988,137.19450281480965,0.7777219279337844,0.7444906969939207,0.9394508452649878,80.8528897339176,20.80525304456696,117.33668139471293,21.31210104429644,152.8043427594716,4.660702943694553,104.23121323236768,5.72078327813255,534.2703219662897,11.749391429017988,7.534497779772905,29.5760212747176,0.1059134786108572,0.133666166574585,0.0562310642811229,9.316810130243558,4.882208795285042,9.096727765770025,4.707840300033635,2.1254965592225963,0.9090395059065732,1.2466635750894168,1.7741875229366644
TCGA-AY-6196-01Z-00-DX1,1085.4867232411716,45.06493517778037,30.372939855901794,126.66350185934864,0.8197778940453672,0.7010461149820185,0.9517551502466132,72.58146959278822,20.93430718157572,122.96580008768642,20.54668225311004,152.49700822554416,4.07461521207802,105.32471944376404,3.3947729054378626,453.4280962855262,9.5077130222703,7.446601795983422,26.008017469182946,0.092327196718027,0.1463533836427298,0.0430232508886277,11.518047020234985,4.351919053753649,12.10141374777765,3.63890011536059,1.937924530784966,0.7462104919835697,1.215452294059742,1.1774410672083535
TCGA-AY-6197-01Z-00-DX1,775.1565778853915,39.53230692804842,24.858551037262803,108.35795041728,0.8075196163636571,0.7319216699971839,0.9459428394713728,89.7987372282841,23.29167853090623,111.44334896785068,20.84379717077884,155.20780694402993,3.733035461458772,107.32987270459832,4.649167620552716,322.3800444702017,9.894080514570256,5.373018996966066,23.299893878652945,0.1021568742630014,0.1435905727650809,0.0457888552637532,10.230457392347924,4.938558958512108,9.899592337793834,4.484412425605659,1.6169370750749017,0.770476682163949,1.556560988691131,1.3222863540241987
TCGA-AY-6386-01Z-00-DX1,648.2087978306719,36.44629245057357,22.274148103577097,98.6250017856474,0.8052443898374199,0.74371111560384,0.9443455197814592,85.27066592308569,19.780481179325,115.86383743265924,18.014491601681936,156.08109506371332,3.6044918104108903,108.26862097545131,4.193565351213111,316.86201501458464,10.261912828588736,5.810674444775698,24.97630588807564,0.1060766795893805,0.1465407822055459,0.0458956758560901,12.551623533180049,4.704151135200885,11.883333635106585,3.962257694407987,1.4343043219574585,0.7468426816393415,1.5844513256532644,1.231645751390454
TCGA-AY-A54L-01Z-00-DX1,1034.620298382013,45.56276986522427,28.42964799629556,124.87492126077636,0.7988075770780597,0.7352981346989237,0.9484011824419938,95.05840219788593,18.591188271551516,101.7900300794631,17.78340597398067,152.94917245162895,2.772114196515844,106.69359090336334,4.349914412677059,497.8443939002106,12.319449972169693,7.4173992210213955,30.510359479230697,0.0966967799365949,0.1477162464712022,0.0454780107740941,10.901551192125646,4.3356394188135,9.856042401319392,3.649877295481197,1.5057819132514147,0.4132659245446949,1.328957105239892,0.7528890580256078
TCGA-AY-A69D-01Z-00-DX1,1094.013874788494,48.94786426463277,28.17908013617016,130.83756982735773,0.7753044598861619,0.7743776507777707,0.9482518707220738,69.3869498960941,16.066563320338936,117.96536661264666,17.879717741250698,150.0884913719904,3.089540330052277,106.29095882155782,3.580788981000381,508.54182877629984,13.225355752117938,7.181186956602045,31.42535265081995,0.1033069840808052,0.1374186415267144,0.0478666054216116,11.213347762618186,4.240345411092664,11.763909829142351,3.713892505354712,1.4238706630700848,0.4528697952356442,0.8478505162217926,0.736147694826891
TCGA-AY-A71X-01Z-00-DX1,871.9026662383553,41.400578024937104,26.70953651337657,114.9735894909135,0.8036956201247623,0.7189497916058957,0.940732610695758,60.577029687216815,19.237101918291813,135.86265921783888,23.62995199355932,149.99314577565988,3.4934130190955672,101.6858152909804,4.050104750311973,365.6615775577396,10.090467402444265,6.209223862259892,25.156287125866296,0.1019859148563891,0.1463837838860437,0.0506133281341941,10.339719447707273,5.552106643010748,11.510431087424568,5.122946095949661,1.408909072310038,0.526793654616409,0.8475987411133913,0.8276466519642093
TCGA-AY-A8YK-01Z-00-DX1,1108.0698869475848,47.00080548315513,29.7379100390111,130.051707708319,0.7917037586067431,0.7298871515151936,0.9432516432891348,76.81954868431899,17.664224258231894,109.93907637081551,21.17573559092789,148.36371312749745,3.232230250679122,104.91536876240455,4.019566541090041,507.7885684737461,12.065494106658871,7.340038570563433,29.91637982708284,0.0973907421094757,0.1458808145785788,0.0470744744911326,9.893417361735432,4.042058845884329,10.177086040365085,4.076660740057452,1.1523687210921003,0.5318073668738464,0.7880730226835307,0.8401731304737979
TCGA-AZ-4308-01Z-00-DX1,835.3038348082596,41.46877280879872,25.967662436377328,114.34664122591896,0.7855083010295045,0.7368562387137002,0.9356425567507292,103.59992015083584,29.78623184091531,111.5152962913231,22.904662865246937,158.37321267422567,5.104196840394926,110.95186148951105,6.865107673185166,326.3536838123839,9.54072527000067,5.83844435985113,23.169629536578377,0.1135813331610854,0.138235862259403,0.0623802862592471,14.09313370026026,7.237453548081381,14.296602564378668,5.491409261881856,2.5013662044634977,1.354729139996907,1.7621439749157026,1.5571911477776246
TCGA-AZ-4313-01Z-00-DX1,678.2766217870258,36.43746619174845,23.514581597386226,100.32004816443082,0.8237083703205262,0.710474512980853,0.945516583753897,59.80067470149035,20.836239503420988,151.59444542450515,23.586915177013072,157.12456847390143,5.030045548136815,104.43909546416418,3.948234199794471,302.73328672902346,10.004110318926134,5.064698134657831,23.46664598674452,0.0983978783327473,0.1515995951379656,0.0432936249993887,9.880488628289708,6.147738634990293,10.29931035124314,4.895915633465483,1.7365807310683836,0.804423122474992,1.4499050311540576,1.36789147844572
TCGA-AZ-4315-01Z-00-DX1,923.190026954178,43.27991187174708,27.11160311224733,119.3041455398095,0.7916811527750113,0.7329343429099705,0.93910968899928,79.79688358677828,28.21726618986409,137.5806324551737,24.69640166333175,160.4149872659816,5.592232727747364,108.25139807862558,6.108090235239176,378.2270847965326,10.764291898577936,5.956898414738011,25.655593205104505,0.1023678482588303,0.1466690991373491,0.0498980255424513,10.960361966039647,6.716939505363553,9.656247675846265,5.322673396618556,1.8340674430958213,0.8197095923919009,1.44950867311024,1.4760682060279235
TCGA-AZ-4614-01Z-00-DX1,955.1156281239588,41.96237350659492,28.65706080172182,119.55063324013594,0.8049860387095603,0.6880291052763303,0.9370921528825537,79.356848061069,33.244958315160964,127.1039524561816,31.6733959809087,153.76451577352682,5.751321549316036,104.38565710595668,6.564110216770004,435.5297765851917,10.014700092872792,7.454213797914592,27.652942633187585,0.0999668777369326,0.1527217274635829,0.0489056435738416,14.978055805976805,10.685714930787984,14.010961145005076,8.482630853008157,2.6011695665229437,1.3399018113595125,1.8222365529854168,2.0238886650208703
TCGA-AZ-4615-01Z-00-DX1,679.3832665330661,36.81729023140734,23.200126256643625,99.9401816352196,0.8286922829328711,0.7298664651322287,0.9520566400521966,99.72135537040344,27.272498233965575,115.41497137765758,20.77460599573947,159.18399591945953,4.871308055738849,108.89549897637345,6.248231215533316,275.24105434244353,9.084012170623332,5.196175178291424,21.539047684968345,0.0921785260435589,0.1479693212785103,0.0370233655774881,12.524170297375887,6.37090593679905,10.7319353749062,5.187460719412186,1.9096929237145823,1.0237459307048224,1.7341248915593117,1.680691019887699
TCGA-AZ-4616-01Z-00-DX1,732.5733067729084,38.54741326963076,23.773181770004506,105.0783126591863,0.7976995153695703,0.7450708408541905,0.9416442503979257,66.50357745874854,27.55909950466645,144.70667728795036,25.45339635442548,157.19315237305688,6.253129463634594,108.63178871263186,6.003019536604103,353.6138409479832,10.45251379072656,6.604983809278608,26.746868445757144,0.1105272706584405,0.1429777972971672,0.0509333268695784,13.38706225692949,7.347084689422721,12.611688462281723,5.27799888511962,2.805990175159913,1.071141497330686,1.9316810730981615,1.5953233024964817
TCGA-AZ-4681-01Z-00-DX1,894.5224286361577,41.43093741247237,26.91832110583396,115.24089273964482,0.8050035372632086,0.7166180733687174,0.9421159070699616,45.80326887189224,20.842631577684664,160.65392481122834,26.93720859804564,150.23177909342618,5.38718923492467,104.78455551585525,4.761241063948876,454.2454228591391,11.307738501256017,7.321660653820036,29.14438821632449,0.1007307423370049,0.1468621609517757,0.0492284173448799,17.532912272345087,9.767647093042154,20.35600158847109,6.003258427031813,2.644011785029341,0.9555828962775366,2.436550843749126,1.400051985603443
TCGA-AZ-4682-01Z-00-DX1,1043.5738902416183,45.00356697852341,29.424192941961536,126.24871402433888,0.7967194724902676,0.7100027018740026,0.9403963900567583,71.39653205082008,22.70090675057856,138.6112473710197,22.345080704153883,157.86547714123972,4.687427516098083,107.41532465824162,4.614186637986904,444.6247704659045,11.1477983936347,6.87010309087539,28.264063010763177,0.1025809803349346,0.1489783055455484,0.0498500372145502,15.971147951413071,9.670938512143405,14.634024331245708,7.151462609605177,2.2382347839692525,1.1527360562065947,1.7069899830208153,1.864273925744704
TCGA-AZ-4684-01Z-00-DX1,960.3368465430016,42.5205392647572,28.12542294918845,119.05084040372395,0.8065571081181597,0.7054788504988732,0.9419992298134402,75.47651740034844,32.14173736153293,135.81098310798694,30.96158374944468,156.1529977776862,6.076403802281737,106.26666417123108,6.444931132971157,488.9270739267388,11.028444299489433,8.11898224983747,29.364686810124173,0.0986674192313901,0.1537572327311301,0.0476205914797987,15.776604365958809,10.619422380910976,15.499902320740242,8.282501597741478,2.8314512481845173,1.5602643003888488,2.5279105307215306,2.0431511324104887
TCGA-AZ-5403-01Z-00-DX1,798.2005420054201,40.252349024018685,25.184111473890788,110.89113080179118,0.7868025845802773,0.7360440357090656,0.9361044652197748,152.05269203700422,29.022438165429,50.35280796379133,15.580364972917891,142.89961431704813,4.2216847374640665,117.0652473527376,5.818118815390859,361.2527343297528,9.811584216552804,6.348756424125067,24.46577091316893,0.1038511227740888,0.1455062481830524,0.0495774215070558,14.722951385984745,7.133414888037057,8.779689537456994,3.731400870985284,2.0759221118602267,1.0852214478593425,2.447946833586568,1.3899408122983543
TCGA-AZ-5407-01Z-00-DX1,355.41103415333174,25.166539305032718,17.351569605760062,69.94163598492547,0.8724632553618134,0.6695719581248866,0.943842934250234,64.78880330167563,19.343806229171506,136.41803850919518,22.71826035878484,154.6772115653518,4.559387668349854,105.72749371373564,4.4495319921580085,207.1552602899478,8.114355147511505,4.370711238153644,20.322035179154927,0.0945481904979974,0.1503445747559035,0.0359263116025474,9.643671203790465,5.437448184440193,9.928969603146111,4.705176549443562,2.0169979757412277,0.8208852199854563,1.5515272652966854,1.781829245227316
TCGA-AZ-6598-01Z-00-DX1,781.3325281803543,37.89748203864608,25.78707074092104,106.42038050951253,0.828916019439563,0.6930882608928363,0.9475816951331864,82.35183255991687,32.496469882121,119.65448594669294,32.20605533476355,150.56266117185092,4.743855542999951,102.51912573603325,6.509458959589263,371.7016646668805,8.814722906048615,6.874770925623438,24.180451430333363,0.093320061072856,0.1494102547348323,0.0432785995574185,16.49048654220842,8.356027937896139,16.7441308893369,6.845308044588021,1.5998573238878944,0.9934734848157124,2.0721470099040995,1.7855758313643006
TCGA-AZ-6599-01Z-00-DX1,782.1233346790473,41.56230423381769,23.707663290615304,111.44125039437463,0.7683265516887321,0.7685287675296435,0.9357021920843872,124.86602226951632,24.943016091827253,93.86017412563932,16.347534398497846,156.673465069912,4.549621988667167,116.65076363551476,5.679094841707208,399.4169316013667,13.470223226791347,5.674643987152519,31.523000028118663,0.1191230502301336,0.1417154168649901,0.0549042402279538,17.184681993190345,5.610672422891515,14.841730739788604,3.974883660740593,3.076618731075661,1.1347622295870738,1.806961459398294,1.25583230622498
TCGA-AZ-6600-01Z-00-DX1,829.5546856742229,41.225256483398375,24.814157894424227,110.9011262292397,0.8021028494209426,0.7519061326021945,0.949528180711709,82.00766853250236,32.347073530884224,116.96835144634264,32.050029359246345,149.08587286978468,4.452721217572496,102.76393064470228,6.21999699565867,452.3447440072719,12.389188856320398,7.238893817208581,30.52261710578768,0.0979948283917181,0.1453267404625531,0.0411176284231207,16.58446730092405,7.125834480017249,16.50186583129629,6.18808202501072,1.9227096053642216,0.928202778728532,1.9316189751426336,1.5814197597593431
TCGA-AZ-6603-01Z-00-DX1,957.3293399638336,43.23290634003017,27.98213705636209,121.21459030421138,0.7825451175108181,0.716810060491946,0.9315321475225354,76.66594644976733,26.00890873931329,147.4833471335807,21.00458461455074,162.28467923529132,6.496676756455398,113.71929767650845,6.869349495688738,451.3957506512526,11.405500424843758,7.200027311245003,28.816702354833527,0.1012234531234293,0.1489383466908111,0.0540070206026675,13.910406014612366,7.574208183771107,12.295862390083222,5.199068156100636,2.8274685434721354,0.864515133700877,2.633333712357932,1.35515450780477
TCGA-AZ-6605-01Z-00-DX1,1037.3561076604556,45.03794571458933,29.001037282035128,126.0021685516172,0.7844915421915183,0.7194871150787088,0.9346808887606308,67.95569649713042,30.679460460819257,136.11269304139176,31.309099945533983,153.24572180446913,5.751344333278187,106.6869335934343,5.927029338224738,494.8072374467923,11.92695283428918,7.807954801643006,30.712130630823147,0.1068049641682757,0.1493107822731863,0.0547193202066027,16.15339058867361,10.461182683934643,15.952547656765772,7.567248251791337,2.5854543113527084,1.1219430226019529,1.68501433073687,1.935592452857657
TCGA-AZ-6606-01Z-00-DX1,711.1672716273442,38.46276389135178,23.098388569672164,103.84817015829408,0.7947620133386334,0.751514782186213,0.9427065483461614,96.35264991558596,27.99209607704066,117.10239865756016,22.278684891190004,158.3492928397827,5.076865694139528,111.23077697995,5.879085203159754,362.952417038969,11.270246893451922,6.166102019394809,27.508150402761764,0.1090330147169776,0.1458437467341786,0.0469795237138559,18.06278268153703,7.446732994264462,18.86231587614217,5.34643546443763,3.6264569560256055,1.190402506397198,2.027043774082078,1.7602870913551456
TCGA-AZ-6607-01Z-00-DX1,1068.7477718360071,45.27362642642591,29.27177698650781,125.63038550332844,0.8093980632222287,0.7257902316695143,0.9507275452041016,125.24284554589572,30.336091038427263,92.97695722609085,21.195107151729754,156.26966629265726,5.07402477224901,113.10861515838076,6.477103210113484,545.2279620910386,11.728597175446026,8.202825592149274,31.767637135529768,0.1055024177139819,0.140413595323026,0.0506248818323077,16.050692471168443,7.284006106466827,13.953596218415369,5.748723133179402,3.324694831500605,1.680464913644116,2.087664809239571,1.4389980433852871
TCGA-CA-5254-01Z-00-DX1,729.1254401408451,37.737452414670805,24.0338615048075,104.38340234604571,0.8026562770512377,0.7245774841380404,0.9379082527562048,112.82273272317934,32.723139923498806,95.56424961271316,29.34363415165577,152.83691911282037,7.006767633115979,109.2913624059529,8.381725613704548,379.156530702274,11.109267752768224,6.559843590558549,28.712767184601415,0.1063646607395126,0.1475245780426653,0.0488010614880694,21.47530262655031,10.36268760391863,18.62061784183119,7.526973274164642,3.612254005224359,2.3137372404625918,2.57339323257813,2.3505419360504183
TCGA-CA-5255-01Z-00-DX1,1178.5497896213185,47.309790006956106,30.85181711671046,132.66765212111076,0.7935220730984905,0.7200309144964988,0.9416865537967742,125.30031222698818,35.35840587394549,84.58107975609069,29.91628959013504,151.11720784651249,6.801298227998603,109.96828061471896,7.79766933288264,617.3880425333111,12.458198583022789,9.354114485098773,34.575170717820335,0.1098583516918116,0.1457469996648819,0.0562329975023896,20.662051237574097,10.063581764986118,18.06848835389441,7.8240173853778305,4.057260035327527,2.132242909803159,2.9407266154141545,2.1780509064816886
TCGA-CA-5256-01Z-00-DX1,730.9868081880212,37.42135019943872,24.856214983462976,105.76919503150911,0.7936310460226702,0.6989611855861437,0.9285655657075204,93.76268060998753,34.75619207391687,128.11452164884724,33.62275485326778,160.10575369763995,6.92049193451865,108.98558621994692,8.134151680924536,326.80758379085995,9.497347282721828,6.018565158241508,24.17121814752109,0.1089298572143887,0.1545537294382734,0.0554866250766988,17.587014241422516,11.487607343611002,16.679267670359863,9.519291419274046,2.846882153112597,2.359627357098888,2.0713965868958404,2.1181347824592414
TCGA-CA-5796-01Z-00-DX1,642.4917724494593,36.33105592415336,22.16469432976361,99.10479691765865,0.7911936624232327,0.7331859679582173,0.9346058484026736,87.96583714665312,35.907386699027704,149.2594159472683,33.68821951358045,164.2312992856155,7.506874141119931,116.44050017854008,8.968107999747803,330.845232726546,11.75186557659944,5.476958092772112,27.60241871952227,0.1125030135927623,0.1535543594545746,0.0509808270618687,18.239122764017964,12.826148786101522,18.207998337691887,11.464827175945072,3.2616586498333504,2.4127088635781315,2.6118760046810894,2.392774957925778
TCGA-CA-5797-01Z-00-DX1,783.063560540696,39.16009628161832,25.19429341250254,108.4925945479836,0.8049586199526928,0.7172504770272622,0.942255605489063,82.02567446908802,29.37227977106906,144.29370972119006,28.929662698884155,161.9421055066889,6.734409118346666,116.82427662523342,6.743904899747526,355.53547556097783,10.056040143152574,6.488796275324287,25.58537512088713,0.1040793555966575,0.1537123882408177,0.0480521230338418,16.213667253888428,10.424002845000857,16.550625024434073,9.3286928828396,2.6189421971406803,1.8174856015563208,2.098420091020089,1.6119456552931837
TCGA-CA-6715-01Z-00-DX1,852.5207646671062,39.18321795619946,27.49679004921318,112.08275490973796,0.8240910103599512,0.6695386402566602,0.9419081645432652,85.01862936842723,29.8794203295408,139.97483945619163,31.270017961881127,161.8723169097231,6.204774019926382,114.88538706430386,5.913828691652928,355.45387284106755,9.012186192153958,6.283683066836974,23.85428169037313,0.0958241653266783,0.1501841158597682,0.0503332708275219,13.64127639123259,10.93391939807506,14.222495637070374,10.345121361453185,2.487523724081742,2.235499635056017,1.6148795477950966,1.6695834273199068
TCGA-CA-6716-01Z-00-DX1,668.9864165588616,36.24421166320195,23.352722605378474,100.58335201940692,0.8030048955171816,0.7208815656292655,0.9362296611748052,83.99422436861332,24.321250338311977,138.4989119640134,26.745265794842133,162.24185908695372,5.317093102690959,113.32952672045566,5.7522700275790815,301.35710534583603,9.362224847586177,5.569402489874291,23.36601571693832,0.103332738601688,0.1415523674883909,0.0490776053062901,12.913883170534024,7.936918591758261,12.05117072178909,7.509551940864425,2.1479912724074244,1.5137050489084842,1.7875454300502724,1.6587686340215435
TCGA-CA-6718-01Z-00-DX1,1002.426845306592,41.59513545109294,30.264574460414856,120.9902582657202,0.8257676505169591,0.649404122082796,0.9419999022848936,91.567660765872,32.84354768124968,137.23219467993974,32.05280768308313,162.5214070367081,7.056588361360852,112.8033609895323,6.861038363268189,439.16710826764034,8.893684444802362,7.713645776299335,26.48759931156198,0.0969371548017501,0.1521355198978556,0.0483630900539453,19.665696978476824,12.81439712825872,19.46044569464993,11.425896298139945,3.388663716078263,2.893553458196696,1.962385696564316,1.9052830612824765
TCGA-CA-6719-01Z-00-DX1,803.1799680186074,39.50949579364933,24.945254591036637,109.31249208973456,0.7902701574606888,0.730752626903414,0.9363423647472652,79.59051248293413,33.821690276244766,143.42122388851385,33.90093679356087,159.6859419206964,7.020077456800589,109.86030920555244,8.171187791816521,468.99129926927947,12.27188857695963,8.042307087556573,32.95930659249027,0.1070872814599289,0.149141232330291,0.0502723318415274,21.400310220031106,11.583558519933222,21.659623815891408,9.9150843619922,3.2610575257558367,1.9659568536635628,2.3283579853626257,2.230029550082849
TCGA-CI-6622-01Z-00-DX1,881.2336615935542,43.54092152960859,25.177234373789528,115.50199887868554,0.7923848705238888,0.771964296651622,0.9527999319841332,122.23206076333516,19.90468623471285,84.3350703406533,14.683763371104058,152.9584558837596,2.821067012126816,108.38669975986812,4.516002935225432,420.550900098856,12.055452856978263,7.017341722988234,28.87959519494992,0.1012301362014439,0.1395155484756195,0.0387807033874968,13.029204411895105,4.292497066970904,11.801995370518853,3.4733168357280912,2.1834160904609536,0.7705085827244488,1.822719098076334,1.034184561202152
TCGA-CK-4947-01Z-00-DX1,880.1426774031203,41.59372620249776,26.65537514770112,115.64139597717536,0.7930777774488427,0.7227416679319577,0.9365732813317836,104.07503249113527,28.56362258760711,93.79669544967132,22.729068390047832,149.67512069725797,4.239867832810613,107.38665921497044,5.936180904329164,410.5329651691851,11.013718419094054,6.944695307082586,28.04670050238273,0.105415730685505,0.1466352180193086,0.0534696647417044,19.52809227240817,7.572980497827603,15.920905864558415,4.882417705722487,2.3145096706814408,0.8959620304740807,2.7701788094784074,1.732110422349558
TCGA-CK-4948-01Z-00-DX1,988.0966877478828,45.25648792567094,27.399588099743085,123.79855455078064,0.7780059036061765,0.7450703304763661,0.9387681713979958,69.76974081997113,23.729472702417915,129.66914771130726,24.98226310989112,152.36387808206203,4.76940554076027,104.3999133867202,4.837128759877898,485.8091867264009,13.337160832133554,7.359798457461742,32.70848427463458,0.1117491543540617,0.1489155227799,0.0508109307342958,14.869395213820468,6.512860495688623,15.371415865006194,5.03817143556917,1.9245790738830555,0.8067438513298779,1.7538117014457697,1.430073041858649
TCGA-CK-4951-01Z-00-DX1,731.1197498980563,37.13834463225121,24.863878382318173,104.60823968520194,0.8111331224554972,0.6960560369122413,0.9376297315429772,81.66967122111085,27.86615525387147,127.64191302448316,24.694511902995025,156.78021230970987,5.453935084546885,106.95527239802465,6.175499118213122,320.65820347486607,9.500272304218967,5.849211663757205,24.182367421110992,0.1007896830834771,0.1499913533197835,0.0490887014458228,15.913681764912727,7.457563876994561,14.107374373854556,5.703364353099186,2.7148939700142285,1.0198839961939097,2.331731153126261,1.5947434776590157
TCGA-CK-4952-01Z-00-DX1,612.7253500835591,34.2298884587259,22.15617146724924,93.85953602666412,0.8358277889283476,0.7113479575524225,0.948415016690818,88.18642007798918,20.54168550041845,114.3098184331886,19.440219603881303,154.7496076693313,3.386024513091749,104.51108184495467,4.288740989025137,307.3760890333061,10.288777619594557,5.634623239954659,25.144637719759007,0.0934653534048685,0.1473499108676842,0.0384977490840758,14.2572262124223,4.958164650933025,12.798033883197728,4.2287185177745465,2.0142973858895696,0.9071394235117471,1.7899013816772011,1.416392949482628
TCGA-CK-5912-01Z-00-DX1,841.0283436669619,40.61992933180765,25.99221360997912,112.0321892872512,0.8079241019417476,0.7243975308967702,0.9445707348218326,81.52838840109274,22.785227726589437,127.11971135423744,20.32473638791957,157.54374093922735,4.55055863566236,106.752582773526,5.259515756656756,393.0621168591819,10.520749473571858,6.633527894397329,26.43205988501524,0.0961573878311488,0.145336065288954,0.0459189423034397,14.264051973157091,5.311618275084356,12.564601455261707,4.340861234852301,2.432108102835213,0.8155022302254604,3.1499538279453434,1.4130086910273287
TCGA-CK-5913-01Z-00-DX1,754.4558300966862,38.63210758845138,24.31195803794107,105.37540202411309,0.8194074105924277,0.7316671276074723,0.9498593470158616,96.46172611513988,30.141502296888724,113.27748064040426,25.403689879780323,156.24534303025482,5.009450092408944,106.86107768341267,6.482385644715483,356.7386243260582,10.679823320904232,6.141525958816843,26.385541519264777,0.0940436275010048,0.1435148317108039,0.0371927896414631,16.34352085969339,6.716884400228805,14.487781688665702,5.151265943097174,2.054009215679377,0.9661780659051036,2.016810760553185,1.7606459835989896
